,istab,U,zi,stab,imet,Q_mg,zplume,dur,sig_x0,sig_y0,sig_z0,title,isrc,x,y,z,iloc,icurve,t,iseries
211,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,90.0,2
212,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,100.0,2
213,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,110.0,2
214,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,120.0,2
215,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,130.0,2
216,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,140.0,2
217,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,150.0,2
218,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,160.0,2
219,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,170.0,2
220,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,180.0,2
221,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,190.0,2
222,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,200.0,2
223,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,210.0,2
224,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,220.0,2
225,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,230.0,2
226,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,240.0,2
227,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,250.0,2
228,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,260.0,2
229,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,270.0,2
230,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,280.0,2
231,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,290.0,2
232,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,300.0,2
233,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,310.0,2
234,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,320.0,2
235,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,330.0,2
236,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,340.0,2
237,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,350.0,2
238,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,360.0,2
239,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,370.0,2
240,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,380.0,2
241,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,390.0,2
242,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,400.0,2
243,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,410.0,2
244,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,420.0,2
245,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,430.0,2
246,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,440.0,2
247,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,450.0,2
248,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,460.0,2
249,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,470.0,2
250,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,480.0,2
251,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,490.0,2
252,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,500.0,2
253,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,510.0,2
254,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,520.0,2
255,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,530.0,2
256,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,540.0,2
257,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,550.0,2
258,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,560.0,2
259,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,570.0,2
260,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,580.0,2
261,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,590.0,2
262,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,600.0,2
263,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,610.0,2
264,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,620.0,2
265,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,630.0,2
266,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,640.0,2
267,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,650.0,2
268,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,660.0,2
269,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,670.0,2
270,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,680.0,2
271,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,690.0,2
272,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,700.0,2
273,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,710.0,2
274,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,720.0,2
275,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,730.0,2
276,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,740.0,2
277,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,750.0,2
278,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,760.0,2
279,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,770.0,2
280,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,780.0,2
281,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,790.0,2
282,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,800.0,2
283,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,810.0,2
284,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,820.0,2
285,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,830.0,2
286,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,840.0,2
287,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,850.0,2
288,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,860.0,2
289,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,870.0,2
290,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,880.0,2
291,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,890.0,2
292,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,900.0,2
293,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,910.0,2
294,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,920.0,2
295,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,930.0,2
296,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,940.0,2
297,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,950.0,2
298,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,960.0,2
299,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,970.0,2
300,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,980.0,2
301,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,990.0,2
302,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,1000.0,2
0,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,0.0,3
1,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,10.0,3
2,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,20.0,3
3,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,30.0,3
4,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,40.0,3
5,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,50.0,3
6,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,60.0,3
7,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,70.0,3
8,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,80.0,3
9,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,90.0,3
10,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,100.0,3
11,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,110.0,3
12,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,120.0,3
13,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,130.0,3
14,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,140.0,3
15,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,150.0,3
16,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,160.0,3
17,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,170.0,3
18,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,180.0,3
19,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,190.0,3
20,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,200.0,3
21,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,210.0,3
22,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,220.0,3
23,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,230.0,3
24,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,240.0,3
25,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,250.0,3
26,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,260.0,3
27,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,270.0,3
28,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,280.0,3
29,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,290.0,3
30,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,300.0,3
31,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,310.0,3
32,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,320.0,3
33,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,330.0,3
34,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,340.0,3
35,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,350.0,3
36,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,360.0,3
37,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,370.0,3
38,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,380.0,3
39,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,390.0,3
40,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,400.0,3
41,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,410.0,3
42,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,420.0,3
43,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,430.0,3
44,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,440.0,3
45,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,450.0,3
46,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,460.0,3
47,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,470.0,3
48,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,480.0,3
49,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,490.0,3
50,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,500.0,3
51,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,510.0,3
52,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,520.0,3
53,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,530.0,3
54,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,540.0,3
55,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,550.0,3
56,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,560.0,3
57,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,570.0,3
58,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,580.0,3
59,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,590.0,3
60,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,600.0,3
61,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,610.0,3
62,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,620.0,3
63,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,630.0,3
64,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,640.0,3
65,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,650.0,3
66,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,660.0,3
67,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,670.0,3
68,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,680.0,3
69,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,690.0,3
70,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,700.0,3
71,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,710.0,3
72,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,720.0,3
73,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,730.0,3
74,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,740.0,3
75,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,750.0,3
76,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,760.0,3
77,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,770.0,3
78,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,780.0,3
79,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,790.0,3
80,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,800.0,3
81,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,810.0,3
82,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,820.0,3
83,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,830.0,3
84,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,840.0,3
85,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,850.0,3
86,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,860.0,3
87,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,870.0,3
88,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,880.0,3
89,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,890.0,3
90,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,900.0,3
91,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,910.0,3
92,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,920.0,3
93,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,930.0,3
94,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,940.0,3
95,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,950.0,3
96,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,960.0,3
97,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,970.0,3
98,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,980.0,3
99,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,990.0,3
100,3,3,100000,D,0,1000000.0,0,0,0,0,0,sample,0,1000,0,0,0,0,1000.0,3
101,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,0.0,3
102,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,10.0,3
103,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,20.0,3
104,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,30.0,3
105,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,40.0,3
106,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,50.0,3
107,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,60.0,3
108,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,70.0,3
109,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,80.0,3
110,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,90.0,3
111,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,100.0,3
112,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,110.0,3
113,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,120.0,3
114,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,130.0,3
115,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,140.0,3
116,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,150.0,3
117,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,160.0,3
118,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,170.0,3
119,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,180.0,3
120,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,190.0,3
121,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,200.0,3
122,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,210.0,3
123,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,220.0,3
124,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,230.0,3
125,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,240.0,3
126,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,250.0,3
127,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,260.0,3
128,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,270.0,3
129,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,280.0,3
130,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,290.0,3
131,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,300.0,3
132,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,310.0,3
133,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,320.0,3
134,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,330.0,3
135,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,340.0,3
136,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,350.0,3
137,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,360.0,3
138,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,370.0,3
139,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,380.0,3
140,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,390.0,3
141,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,400.0,3
142,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,410.0,3
143,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,420.0,3
144,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,430.0,3
145,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,440.0,3
146,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,450.0,3
147,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,460.0,3
148,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,470.0,3
149,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,480.0,3
150,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,490.0,3
151,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,500.0,3
152,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,510.0,3
153,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,520.0,3
154,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,530.0,3
155,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,540.0,3
156,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,550.0,3
157,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,560.0,3
158,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,570.0,3
159,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,580.0,3
160,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,590.0,3
161,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,600.0,3
162,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,610.0,3
163,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,620.0,3
164,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,630.0,3
165,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,640.0,3
166,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,650.0,3
167,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,660.0,3
168,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,670.0,3
169,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,680.0,3
170,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,690.0,3
171,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,700.0,3
172,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,710.0,3
173,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,720.0,3
174,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,730.0,3
175,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,740.0,3
176,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,750.0,3
177,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,760.0,3
178,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,770.0,3
179,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,780.0,3
180,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,1,1000,0,0,0,1,790.0,3
